opiniao;tweet
Positive;Ronaldinho y una jugada a puro lujo: El astro del Atlético Mineiro jugó un partido inolvidable en el triunfo a... http://t.co/1RjzaOpWrc
Neutral;RT @DsDiarios: Insólito protagonismo de Lanata en la tapa de Clarín: 12 menciones en los últimos 30 días http://t.co/24tLhBPowD
Negative;RT @TodosGronchos: En El Calafate haremos el museo de la corrupción y en Madero Center un centro por la Memoria a todos los pelotudos que l…
Neutral;"RT @aleberco: Histórico: la Corte ratificó multa de $300M al ""club del cemento"" (Loma Negra, Minetti, etc) por concertar precios. http://t.…"
Neutral;"Aparicio visitó obras brio San Jorge. Cloacas, asfalto y veredas; Sta Rosa comienza en 20 d con fondos municipales http://t.co/LFneDeFTlq"
Negative;RT @TodosGronchos: En El Calafate haremos el museo de la corrupción y en Madero Center un centro por la Memoria a todos los pelotudos que l…
Negative;"CAMBIO DE ACTOR:
Para la UCR, el juez Casanello es “el nuevo Oyarbide”"
Positive;RT @EmiMoraviski: #LasMalvinasSonArgentinas http://t.co/uktYCODowK
Positive;Pretendo ser real y todavía soy un sueño
Neutral;Lo que no te mata , te fortalece.
Neutral;RT @mavegol: lujo de Ronaldinho ayer http://t.co/rO16CqPvos cc @fedebulos12
Neutral;@lanacioncom Exijo que retires de tus servidores la foto de José Barnetche, papá de @MariaviicToriia muerto en la inundación de La Plata.
Positive;RT @GaabrielaCavs: https://t.co/qUl9C6Blzx AAAAY MI AMORR HERMOSOOOOOOOOO QUE LINDOOOO QUE SOSSSS ♥
Neutral;RT @TodosGronchos: 4.Denme una mano con RT para exigir q @lanacioncom retire la foto y respete el derecho a la intimidad de @MariaviicTorii…
Neutral;RT @TodosGronchos: 1. El papá de @MariaviicToriia murió en la tormenta de La Plata. A ese dolor se suma que @lanacioncom publicó su foto ya…
Negative;RT @ylarri: Los sectores pobres abandonan más a Twitter, según reporte de @enriquecarrier http://t.co/1yRc5T8Yvv vía @eEamerica
Neutral;RT @TodosGronchos: 5.@lanacioncom Exijo que retires de tus servidores la foto de José Barnetche, papá de @MariaviicToriia muerto en la inun…
Negative;RT @TodosGronchos: En El Calafate haremos el museo de la corrupción y en Madero Center un centro por la Memoria a todos los pelotudos que l…
Neutral;Solo dos fabricantes consiguen ganancias con la venta de smartphones. Adivinen cuáles son http://t.co/RAL4JvsDb6
Negative;Bolivianos confunden a Evita con Nacha Guevara http://t.co/N6VuVFysB3 #rp
Neutral;@DiegoOtroCampo @LaPampaPeronist como se llamaba el que reemplazo a basile para entregarle el campeonato a pincharta la ruina de la plata ?
Negative;#LaPlata sigue sin atención la sede de ANSES de calle 9 entre 57 y 58
Neutral;RT @diegodillen: RT @cesanz1: Escribiendo nota: ¿Es real la historia del médico Vizcaíno, que asegura que Néstor K tenía un disparo en la c…
Neutral;RT @SLOnline: #SanLorenzo Sale el Loco: Pablo Migliore obtendría esta tarde su libertad http://t.co/1uMCU7Iqdo
Neutral;RT @BocaActualidad: Ramón Díaz, sabe que esto va a quedar guardado por siempre, eso no es ser un DT. http://t.co/1HcbYCx6Px
Positive;"RT @ricardodasso: Andrés D'Alessandro: ""Tengo contrato hasta 2015 en Inter y pienso cumplirlo"""
Neutral;@sebodroc0299 @KarenFe73207674 3000 millones de pesos anuales ajustables por inflación. Pertenecer tiene sus privilegios! Hoy pagamos 2500.
Neutral;"Salió el nuevo newsletter de Teenis #Tenis

http://t.co/we4NN36yGs"
Negative;@ljuez Todos los que estuvieron ayer en el Congreso merecen ser colgados por Traidores a la Patria! Lacras!
Positive;"Gracias Señor por este nuevo día !  FELIZ JUEVES !  La creación te alaba ... y te canta Rey !
EntreCristianosNosSeguimos."
Neutral;@lisandrocristia Por ej un ROS-MADRID-ROS los tramos ROS-BUE-ROS están bonificados y solo pagas la tasa aeroportuaria http://t.co/kL2mZ2fIwM
Neutral;@jaimemondria Hemos trabajado con lo que se publicó ayer en la página del Senado, vamos a verificar, si hay un error lo vamos a corregir
Neutral;Toda persona feliz es infeliz a su manera.
Neutral;@DiegoBragana Mejoró respecto a los primeros partidos, pero sigue bastante por debajo de lo que mostró Desábato...
Neutral;En #Quilmes donde el Pincha salio Campeón♣ nutra estrella #N11
Neutral;RT @TodosGronchos: 4.Denme una mano con RT para exigir q @lanacioncom retire la foto y respete el derecho a la intimidad de @MariaviicTorii…
Positive;Qué calentura me hace agarrar esta moto!!!
Positive;#DonarOrganosEsDonarVida Expresá hoy tu voluntad de donar hoy. Informate @incucaioficial  @Cucaiba. @prensacaica @Cucaituc @cucaisanjuan
Neutral;"Brasil se prepara para el centenario de Vinicius de Moraes, el 19 de octubre.
http://t.co/PmBR2i6Grv"
Neutral;Oymyakon, un lugar en el mundo donde hace frío de verdad. http://t.co/RMSWAfmuuG
Negative;RT @Alerta140: #AHORA Difunden una factura de @Flor_de_P , donde se le pagan $42.350 por su presencia en un acto oficial http://t.co/AljP8V…
Negative;RT @TodosGronchos: En El Calafate haremos el museo de la corrupción y en Madero Center un centro por la Memoria a todos los pelotudos que l…
Negative;RT @elEquiGonzalez: Si alguien ve un Scania sin paragolpes ni patentes es el que le afanaron a los Bomberos de Solano.
Negative;"LA JUSTICIA ESTE CON VOS:
El kirchnerismo designó conjuez en la Patagonia al abogado de Lázaro Báez"
Neutral;#espectaculos LA FELICIDAD DE CIBRIAN: Pepito festejó las 100 funciones del musical “El jorobado de París”, ob... http://t.co/LSqUK6ACbC
Negative;@Gus_Noriega @zekezekeze además de modificar la orientación, el kirchnerismo baja la calidad de los medios nacionales a nivel zonal.
Positive;Decirle a alguien q no puede estar triste xq siempre hay alguien peor, es como decirle q no puede estar feliz xq siempre a alguien mejor.
Positive;RT @CosasQueDanRisa: El silencio otorga, la sonrisa confirma y la mirada habla.
Negative;"RT @aleberco: ""Todo el que se ponga a especular con el dólar se va a arrepentir"". Un Joe protocristinista en 1976 http://t.co/OU2VYfqw3v ví…"
Positive;Muy buenos días a quienes viven , trabajan , sueñan y dejan vivir, trabajar y soñar al resto!
Neutral;@Cordy2010 los portales dicen que si, pero el al aire todavia no dijo nada.están pasando muchas cosas raras en la gráfica,la tele y la radio
Neutral;@osvaldogiorgio IBOPE es una empresa seria como la concesionaria de autos del gordo Valor.
Negative;Graciela Muñoz, Fiscal adjunta del Pueblo, habla sobre la privatización del sistema público de bicicletas.
Neutral;LA FELICIDAD DE CIBRIAN http://t.co/W32L19Bmly
Neutral;"""La felicidad es gratitud por el presente, gozo del pasado y fe en el futuro."""
Neutral;Los pacientes deben ser los arquitectos de la salud digital http://t.co/aeGDbMaOEW Vía @TheInfoDaily #DigitalHealth
Neutral;"RT @jlespert: Autor del ""robo del siglo"" piensa en entrar al blanqueo http://t.co/x0f95UYhxZ vía @ambitocom /Eeessaaaa. Argentina un pais d…"
Negative;RT @diegoscott: @Gus_Noriega @zekezekeze además de modificar la orientación, el kirchnerismo baja la calidad de los medios nacionales a niv…
Neutral;"@NormaGiarracca ""lo importante de una #Nación es la población"""
Neutral;@FaGoPel @elnegrojulio @Cora_70_ @hadadelsilencio Es que Peronismo hay solo aca Facu !!
Neutral;RT @clarialonso_: Pensar cada día como si fuese el último y disfrutarlo al máximo. Por ir a unas charlas a inspirarme un poco... Les voy co…
Negative;Inundación: aseguran que un fiscal quiso frenar la investigación http://t.co/dabvnA355Y #LaPlata
Negative;RT @clarincom: Un policía retirado fue asesinado al resistirse al robo de su camioneta http://t.co/EL7bmB7GvC
Negative;@kuasibeat exactas palabras! Igual yo no culpe a Gareca, eh...simplemente que cuando uno esta enojado quiero buscar 'culpables'.
Negative;Me enoja la ignorancia
Neutral;"RT @aleberco: Histórico: la Corte ratificó multa de $300M al ""club del cemento"" (Loma Negra, Minetti, etc) por concertar precios. http://t.…"
Neutral;"RT @aleberco: Histórico: la Corte ratificó multa de $300M al ""club del cemento"" (Loma Negra, Minetti, etc) por concertar precios. http://t.…"
Positive;RT @cronicaweb: Negocian para bajar el dólar paralelo a $6,50 http://t.co/Xjx2DudviH #TodoLoQueSubeTieneQueBajar #ImBlueDaBaDee
Neutral;Magnífica actuación de Ronaldinho para el Mineiro, que goleó y sacó al San Pablo – PlayFútbol http://t.co/SlDjyDWOqO
Neutral;RT @diegodillen: Las redes sociales esperan con ansiedad la nota de @cesanz1 sobre la desopilante versión que corre  de la muerte de NK de …
Neutral;"RT @Riverplatecom: Álvarez Balanta: ""Es una nueva oportunidad para ir por el campeonato"" http://t.co/jQtR0zGrax #riverplate"
Neutral;#CristinaKirchner recibe al vicepresidente chino http://t.co/Tfv0SZtOoq
Neutral;RT @C5N: [MÚSICA] Los Fabulosos Cadillacs volverán a los escenarios en un festival gratuito en septiembre http://t.co/jegDslC4S9
Positive;RT @mavegol: lujo de Ronaldinho ayer http://t.co/rO16CqPvos cc @fedebulos12
Neutral;@zonarojas A usted la investigación del crimen de Mariano Ferreyra le salió de toor. Lo confirmo día a día.
Neutral;Compañías líderes y la gestión de precios/Demo Vendavo por Clay Wallin #OptimizaciónDePrecios Deloitte+SAP @avpochettino
Neutral;RT @MAPJH: Cerró la convocatoria para ARTESANOS DE INSTRUMENTOS MUSICALES. Ciclo especial para público no vidente. A todos... http://t.co/S…
Negative;González Oro discriminó al presidente venezolano Nicolás Maduro http://t.co/QXitn73dao Esta es la oposición Argentina, El Amor vence al Odio
Positive;"@Ricardo_Barbosa @clarincom SON LOS MAS CREIBLES. A falta de ""oposición"" ellos nos defienden!!!"
Negative;"RT @aleberco: ""Todo el que se ponga a especular con el dólar se va a arrepentir"". Un Joe protocristinista en 1976 http://t.co/OU2VYfqw3v ví…"
Neutral;Buenos Aires Market en los Bosques de Palermo para degustar y comprar a precio promocional + de 600 productos http://t.co/U3MCcxPMLJ
Neutral;@vanis El equipaje extraviado te será enviado a domicilio. Verificá on-line la búsqueda http://t.co/132LsXQGnw Pasanos el código de reclamo
Neutral;RT @FilmusDaniel: A partir d mañana y hasta el 25/5 se podrán consultar padrones provisorios: en http://t.co/FDd5PDiAxv o 0800-999-7237 htt…
Neutral;Los 5 Magnificos del Equipo Economico hoy iran al Congreso a explicar que ellos cuando asi los requieran trabajaran para el Gobierno
Negative;Una vez un linyera me echó de mi asiento. Se lo dí porque me imaginé qe si no, me iba a escupir y a contagiarme sida de ratas.
Negative;RT @LaGuerrillaBlog: Sólo nosotros pudimos votar a una dictadura.
Neutral;"RT @Tato_Aguilera: Fútbol para algunos de los jugadores que jugarán en Brasil: Orión; Marín, Caruzzo, Erbes, Somoza, Erviti, Sánchez Miño y…"
Positive;Si solo esperar la dicha esa que a veces confunde. Si el que se cree más firme puede estar equivocado.
Negative;"Che que onda? Está de moda usarme? No quiero saber mas nada con vos, te di otra oportunidad y mira como me pagas... 
Loco matate :_"
Neutral;"RT @Tato_Aguilera: Fútbol para algunos de los jugadores que jugarán en Brasil: Orión; Marín, Caruzzo, Erbes, Somoza, Erviti, Sánchez Miño y…"
Negative;Su marido murió en la inundación de La Plata y ahora se enteró de que está embarazada http://t.co/MaorTSAn1h
Neutral;"ATENCIÓN | Pablo #Migliore podría quedar libre en el día de hoy, y se le otorgaría la excarcelación en las próximas horas.
#SanLorenzo"
Neutral;Hagamos cada uno la nuestra, y listo .
Positive;Señor @faracchh  ud que sabe la posta, qué va a pasar con el dólar? Baja a 6,5?
Neutral;[Uno x Uno] Cerremos los ojos y mantengamos la fe intacta http://t.co/DyGlnceBnC #Velez
Positive;Acciones para prevenir enfermedades transmitidas por roedores http://t.co/Zhdu4q1KG4
Neutral;Este domingo los Premios Hugo en la calle Corrientes:Los Musicales al aire libre. A partir de las 14, GRATIS @pashkus  @PabloGorlero
Neutral;"""@Hosteltur_UY: Aumentan 25% en dos años los turistas chilenos en Brasil http://t.co/TWaZU7NDoe"""
Neutral;"RT @rodrigo1705: A que hoy González Oro por fin le gana a Lanata. / 2do renglon: decision x ""desicion"" auch! http://t.co/dLi4e2wfTh"
Positive;RT @cronicaweb: Negocian para bajar el dólar paralelo a $6,50 http://t.co/Xjx2DudviH #TodoLoQueSubeTieneQueBajar #ImBlueDaBaDee
Negative;Si el gobierno controla el Blue automaticamente toma caracter oficial y se reconoce un doble cuadro cambiario o no?
Neutral;Llamar bono a un certificado, el nuevo mal que inunda tv, radios, y como siempre, chuirer. #cedin
Neutral;15 Técnicas y #Herramientas para crear #Videos profesionales 'low cost' http://t.co/wrGl10f94n vía @manuelcantelar
Negative;RT @MiriMolero: @zonarojas A usted la investigación del crimen de Mariano Ferreyra le salió de toor. Lo confirmo día a día.
Neutral;RT @CosasQueDanRisa: Ten cuidado con las falsas ilusiones, a veces crean sentimientos verdaderos.
Positive;RT @CosasQueDanRisa: Ten cuidado con las falsas ilusiones, a veces crean sentimientos verdaderos.
Neutral;#UnDiaComoHoy en 1999 Boca le ganó 2-1 a River. Lesionados Abbondanzieri y Serna en el arranque, expulsado Bermúdez: http://t.co/R3nCureGj6
Neutral;"@Guitarristascom Sabado 25 de Mayo de 2013 
22.00 hs *MARCELO LÓPEZ *TRÍO INSTRUMENTAL *MYRIAM BELFER Café Criterio Varela 503 Flores"
Negative;Por error, en Bolivia homenajearon a Evita con una foto de Nacha Guevara | Menos mal que no fue la de Susana Gimenez http://t.co/vpKY5xuGHE
Positive;RT @AxelOficial: Hoy es el #DíaMundialdelasAvesMigratorias Es necesario proteger todas las especies q existen en la Tierra y también su med…
Neutral;Se votó la #ley para el control político del consejo de la #magistratura: la superación de la #democracia es la tiranía.
Negative;RT @GabrielaFuster: @CeSanz1 @mdzonline Christian... el amigo @jorasquin dice q en el mausoleo de Nestor hay 4 toneladas de oro venezolano!…
Neutral;"RT @CarlitosMaidana: Maxi ""En el Manchester sería titular, pero acá como banco y me quiero ir"" Velázquez: ""Ellos vienen en levantada, es bu…"
Neutral;@papaLobox @cl4usman esto es muy machista!! aunque tiene de real que la mujer siempre es la comandante! :P
Positive;RT @EnriqueAurelli: En el Congreso y en la plaza se debatirá: criminalización d la protesta, la violencia en medios y enfoques d género. ht…
Positive;"""EL SILENCIO DE LOS GRANDES HACE MAS RUIDO QUE EL GRITO DE LOS MEDIOCRES """
Neutral;"Genial! para el que se porte mal ya salió el ""Simulador de guillotina"". Excelente! http://t.co/EPYRWgCwOt"
Negative;Por dios @MovistarArg necesito hablar c un representante de at al cliente no atienden el 611 como hago?
Neutral;"Gustavo López en A Todo Trigo sobre la devolución de retenciones: ""Hay falta de credibilidad en estos anuncios"" #campo"
Neutral;RT @tomasbulat: No voy a devaluar http://t.co/WhdptXMVbx
Neutral;No hay nada mas rico que la libertadddd
Negative;@PersonalAr Tampoco me atiende un operador en el 0800 y  no tengo forma de consultar qué sucede
Neutral;RT @TodosGronchos: 5.@lanacioncom Exijo que retires de tus servidores la foto de José Barnetche, papá de @MariaviicToriia muerto en la inun…
Neutral;Con Isopo! Tenemos dos horas libres.
Negative;De los indignados, prefiero a los españoles. Los de Twitter me parecen todos unos pelotudos.
Negative;[#WhataNews]: Un policía retirado fue asesinado al resistirse al robo de su camioneta -  http://t.co/tVUcN9FgPU #Argentina
Neutral;Che, @Lubertino, ¿Félix Diaz estaba en el INADI con vos? ¿Y todo lo que haces por él ahora es sólo decir esto? https://t.co/fJd5coxws2
Neutral;RT @CosasQueDanRisa: Ten cuidado con las falsas ilusiones, a veces crean sentimientos verdaderos.
