opiniao;tweet
Neutral;I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple
Neutral;RT @MyMelange: Wall to wall people, security and a huge line outside just to get in the @Apple store.  http://t.co/i1khkgJm
Neutral;Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB
Neutral;"Salesperson at #soho @Apple store ""it doesn't matter how many people are lined up out front. They're not gonna get one"" #iphone4s"
Neutral;@apple and I'm looking at the outside & all you see is sticky notes about steve jobs
Neutral;@samsung and @apple Neutral rest as they battle in court yet again over tablets.(not the pills)
Neutral;Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind...
Neutral;@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple
Neutral;What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok
Neutral;@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life
Neutral;RT @TheMacMob: Sprint, Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz
Neutral;"@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple"
Neutral;Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users.
Neutral;@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.
Neutral;bored - need a new intriguing #app for my #iPad.  Any suggestions?  @apple #yyc @Gadget_Guy
Neutral;@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5
Neutral;And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!
Neutral;"@moLifer26 @apple When we find people standing in the middle of blood-soaked rooms saying, ""Siri told me to?"" #noreallyihearvoices"
Neutral;@notleifgarrett @apple you'll be able to afford that mansion one day.
Neutral;@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)
Neutral;"@notleifgarrett @apple wished their on hold music played ""Pictures of You""."
Neutral;@RealEstateGuyWI All about yesterday's @Apple upgrade. Helpful but maddening
Neutral;after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne...
Neutral;"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/g8Uof7uz #PampersHelloApps"""
Neutral;@vlingo is a POOR substitute for Siri!! Yo @APPLE, gimmie Siri!!!!
Neutral;@Apple Scrapple. (:
Neutral;@tvnewschick @apple Oh no! Why not?! I want it to be love-love-love! It's a lot of dough to spend otherwise...
Neutral;One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple
Neutral;"@fashionNOGuilt haha! tomorrow should be less hectic too! 'cause everyone and their moms was at the @apple store today! ;]"
Positive;"RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung"
Positive;The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime
Positive;Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE
Positive;Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb
Positive;Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU
Positive;#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google
Positive;@Tita_Ramos #Google it =)
Positive;RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA
Positive;"Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
Positive;WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.
Positive;hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google
Positive;I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?
Positive;"Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich"
Positive;#Google Me!!!!!!!!
Positive;"Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
Positive;Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA
Positive;@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI
Positive;http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus
Positive;#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1
Positive;#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF
Positive;#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics
Positive;RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android
Positive;RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology
Positive;RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...
Positive;Sorry #Apple #Google and #Samsung just made you look bad. #Android is king
Positive;Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV
Positive;#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia
Positive;Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google
Positive;Video: #Google wallet, see the wow effect http://t.co/mcW78VtG
Positive;When I'm about to tweet something and I cant remember how to spell I go straight to #Google
Positive;Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology
Positive;"#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!"
Positive;Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel
Positive;@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook
Positive;Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn
Positive;"I agree with @wellis68 that the ""Hangouts"" on #Google+ are friggin' awesome!”"
Positive;#google #galaxynexus #icecream great
Positive;Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google
Positive;#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google
Positive;Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :)
Positive;#google+ (: lovin it
Positive;"""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+"
Positive;RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus
Positive;I want the new #google #galaxynexus. Android 4.0 is going to be the fucks
Positive;#Google #Nexus press conference http://t.co/2WV01o5v #slick
Positive;S/O to #google for getting me through high school and college....you are appreciated
Positive;iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space
Positive;@immad_immad #google, always thinking ahead
Positive;@VentureBeat I like the #google Neutral bookcase thank you for sharing
Positive;#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now.
Positive;"#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read http://t.co/DJsp2G5B #DhilipSiva"
Positive;Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive.
Positive;I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/lpuc3xot vía @AddThis
Positive;i love #google
Positive;#Google is the best invention ever!!
Positive;Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google
Positive;i need a hookup, stop teasing me #google http://t.co/07YR58wL i want the new #nexus
Positive;well.....#google's #icecreamsandwich and new accompanying phone are, as Neutral, neat, but nothing ground-breaking
Positive;#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http://t.co/9bWt2W6z #DhilipSiva
Positive;Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich, the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google
Positive;So so excited for all of the new Android features! Awesomeness :) #Android #ICS #Google #GalaxyNexus
Positive;#IceCreamSandwich went way and beyond what I expected. Can't wait to get it on my Nexus to play with! #Google
Positive;Check this video out -- Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/fiTI6ZIA 透過 @youtube #android #nexus #google
Positive;Cream on the inside, clean on the outside. Ice Cream phone job. #Google
Positive;#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2
Positive;RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...
Positive;brilliant WebGL Bookcase #google http://t.co/CR3A6k9U
Positive;#Google's like my wife - searches things for me and completes my sentences.
Positive;#Android 4.0 Ice Cream: Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/vUWgyx3N #Google
Positive;"http://t.co/Izh7KaiU #google #nexus #prime &lt;3 #android"
Positive;Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/urxJixCe by @MeghanKel
Positive;#google is my bff rite about now!
Positive;Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android
Positive;ICS looks awesome, please let me have it on my phone!  #android #google #motorola
Positive;There you go - according to http://t.co/4Y8aS4zz #Google+ is builtin to the OS/Nexus line? Smart move :)
Positive;I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/UWeYalKb via @AddThis
Positive;Thanks Android for admitting you're ugly. New font is a good start! #ics #google
Positive;I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android
Positive;Mmmm Ice Cream Sandwich #Android #Google
Positive;Just seen a taste of #Google's ice cream sandwich, now I want a bite
Positive;Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics
Positive;The new android #Nexus phone makes the #iPhone look like a cheap toy at dollar store! #tcot #android #google #RealEstate @Burkepatch
Positive;Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics http://t.co/iUY0DF5S
Positive;"""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!"
Positive;Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google
Positive;The new Google Nexus page is live! - http://t.co/zrqoeWxI #nexus #google #android #icecreamsandwich
Positive;Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...
Positive;RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung
Positive;Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/qaMj3MeR #android #ICS #google #samsung
Positive;So glad #Google adopted a design philosophy for #Android 4.0 a.k.a It shows soooo much! This is the polish I've been waiting for!
Positive;Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google
Positive;Register now for your Galaxy Nexus :) http://t.co/37WkIoXC #Android #Google
Positive;Wow! RT @dalmaer: WebGL infinite bookcase UI http://t.co/aijYsfHO #google
Positive;Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung
Positive;Google ICS looks awesome, can't wait til it gets ported over to my evo, face unlock?! ... #android #google
Positive;@jessecablek I want it too. Now just wondering who will be carrying it in November. Or direct purchase from #google / #samsung
Positive;#Google's #Nexus really i wanna it now #Awesome
Positive;Well the event is now over, time to change my pants #Google #Android #Samsung #Jizz
Positive;I'm an iOs user but the #ICS is awesome, great job #google
Positive;Oh yeah I'm in I want one now #Google really did a great job #ICS
Positive;RT @ThatTechGuy92: LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung
Positive;@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome, great job #google
Positive;"#google + #motorola + #verizon = perfect combination! &lt;3"
Positive;Loved the introduction of the Google Galaxy Nexus & Ice Cream Sandwich. Really looking forward to my new phone #android #ics #nexus #google
Positive;GO, GO, GO Ice Cream Sandwich developers! #Android SDK r14 is LIVE @ http://t.co/OeUrmtLX! #Google
Positive;#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google
