opiniao;tweet
Negative;Scheiße, seit wann bin ich so. Wann hab ich mich so verändert.
Positive;"Auswärtssieg!!!! 3 Punkte yes der club wieder ;)))"
Neutral;Vegane Ernährung: Großstadttrend oder zeitgemäße Ernährungs- und Lebensweise? - Heute: Ann und Nadia Beyer -... http://t.co/5yXxEKaX60
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/D65T2rAWWm Happy - Pharrell Williams (Hamburg Edition)
Positive;Hexenkessel.
Neutral;das Leff posted a note for 07-Grafhorn Runde (Traditional Cache) at 2/16/2014 (24.7km) http://t.co/cHSiDwtCnO
Neutral;2bupa found Rund um Halvestorf #8 (Unknown Cache) at 2/16/2014 (43km) http://t.co/fMsv0n3EWR
Neutral;Ich habe ein neues Foto auf Facebook gepostet http://t.co/gm7zD6WVOs
Positive;"""Wenn Lehrer da sind,die an einen glauben&amp;Vertrauen geben,dann kann man sich weiterentwickeln&amp;Zuversicht gewinnen"" http://t.co/N5JWjM1K0Z"
Negative;"@WP7App Liste fängt gleich mit nem Fehler an: ""Netzbetreiber können das Datenlimit in Data Sense"" da fehlt leider etwas..."
Negative;@heimkurve ich wurde mal belehrt, es heiße uluday. Trotzdem ultraeklig. Dann lieber Warsteiner.
Neutral;RT @t3n: Photoshop-Tutorial: Adobe-Video zeigt die 10 wichtigsten Tipps für Anfänger http://t.co/qnpl1boNo9
Positive;"Heute: 2. Drehtag :)

Das Videomaterial mehrt sich - bald gibt es mehr zu sehen uns auch zu hören :)

Nach diesem... http://t.co/44VhiTOQZ0"
Positive;Vorfrühling (hoffentlich) in der Ricklinger Masch in Hannover. https://t.co/VNqLPTQTxE https://t.co/dIy3CRk8xs http://t.co/DNrZaViavL
Positive;Europe - Prisoners in Paradise http://t.co/9pAMyb9iqm
Neutral;Mobile Ansicht von Facebook Seiten mit mehr Funktionen. ^sw http://t.co/ScreYjvh7I #facebook, #socialmedia, #communitymanager, #social...
Positive;@fetzi6 hoffentlich wird's gleich wieder Eishockey von einem anderen Stern von beiden Teams.
Positive;Ohrringe,blaue weiße Blümchen auf türkis von kunstpause auf http://t.co/z72jZrL8rE http://t.co/Uamb8sHySy
Negative;@odessa2og ROFL. Noch mehr Geld in Fraunhofer und Co. versenken? Der Typ hat doch keine Ahnung, wovon er redet.
Neutral;Prag! Schöne Stadt. #callejon #prag bastibasti_ http://t.co/AMosJHTfhG
Negative;"""Eine Erneuerung von unten ist mit diesen Strukturen schwer vorstellbar"" http://t.co/o4Bsw8EH5h Sagt jemand aus einer Gewerkschaft. LOL!"
Positive;#Schaltzentrale http://t.co/KsendJODgh
Negative;Hertha... -.- #bscwob
Neutral;#Insolvenz? #GmbH in #Not? Keine Rechtsberatung, aber bewährte Konzepte http://t.co/TZ9A2Cncs7
Positive;"Der rechte guckt wie @malde &lt;3 http://t.co/3771VfkIFr"
Positive;"Der rechte guckt wie @malde &lt;3 http://t.co/3771VfkIFr"
Neutral;(Eigentlich guckt der rechte wie Leonardo DiCaprio, der guckt wie malde.)
Positive;Ich muss mich in eine Krake verwandeln, Ash, wo bist du, Level mich ab! Brauche 8 Arme oder so um noch mehr Dinge gleichzeitig zu tun.
Neutral;Hertha klar besser. Wob bislang enttäuschend. Dafür ist der Gästeblock voller als gedacht.
Neutral;Eisen für Ihr Blut, Schwefel für Ihre Muskeln, Kalzium für Ihre Knochen http://t.co/Nv9B79yakc
Negative;Berliner Datenschutzbeauftragter: Wikipedias Datenschutz ungenügend http://t.co/afdqdWRIwZ
Positive;Französisch würde ich auch gerne sprechen können. Russisch wäre aber auch cool, oder chinesisch.
Negative;@loensch @HASSTORspike Man weiß, dass man im #Neuland angekommen ist, wenn man über Twitter erfährt, dass die Bude aussah wie Hölle :D
Positive;@splittedvik geht mal ins UFLEKU! geiler Laden! Lohnt auf jeden!!
Neutral;RT @heise_de: Berliner Datenschutzbeauftragter: Wikipedias Datenschutz ungenügend http://t.co/afdqdWRIwZ
Negative;@Systemsemaphore Das ist die Begründung dafür, warum es Nachbesserung ist. Nicht die Begründung für den anderen Teil.
Negative;@x1nfamousChris ne jetzt grad schlecht^^ morgen vielleicht?
Positive;.@ProfilAgentin wir freuen uns auf dein Event. Bin mal gespannt, wie wir unser Onlineprofil noch besser machen können.
Negative;Stellt der #hsv eigentlich noch Verträge über mehr als 6 Monate aus? Oder ist #Slomka jetzt erstmal Praktikant?
Positive;@Tzudemwico du wirkst überraschend Überrascht
Positive;@Tzudemwico du wirkst überraschend Überrascht
Neutral;Als Nachtrag von unserem Bild heute Morgen - hier der Beweis das Tea recht hatte - manchmal wars wirklich ein... http://t.co/GayslLiSGy
Positive;@CarolinN @SasaKiar wisst ihr schon wann und wo ihr am Dienstag dreht?
Negative;Heute: Der Wert eines Menschen wird daran bemessen, wie gut er funktioniert.
Positive;Dein Zuhause ist da, wo du dein Herz gelassen hast. Immer und ewig.
Positive;Lu Lu Lu Lukas Podolski, Lu Lu Lu Lukas Podolski...
Positive;@florianm93 am besten aber eins aus Baumwolle oder Leinen, quadratisch geht ja dann auch. Außer du willst was richtig fürs Radfahren
Neutral;@florianm93 am besten aber eins aus Baumwolle oder Leinen, quadratisch geht ja dann auch. Außer du willst was richtig fürs Radfahren
Negative;Eine Frage, die mich verzweifeln lässt: Welche Schuhe zu Black Milk Leggins?
Neutral;Da strahlt nicht nur der Beamer: Kurzdistanzprojektoren von BenQ mit innovativer Laser-Lichtquelle http://t.co/gNqj8Zh9zF
Neutral;@EmmaWayne2 ausschnitt 😱 🙊
Positive;"RT @Unter_3: ""Ich bin Literat und lebe ein Literatenleben in Berlin-Literatenberg"" Großartiger Text von Klaus Ungerer @welt  http://t.co/vI…"
Positive;"RT @Unter_3: ""Ich bin Literat und lebe ein Literatenleben in Berlin-Literatenberg"" Großartiger Text von Klaus Ungerer @welt  http://t.co/vI…"
Positive;Best of Print: Die besten Cover der Woche (inklusive @t3n) http://t.co/eW37T8B3XU
Positive;".@DeinSkySport Das könnt ihr dem Fritz mal weiterleiten (; Sehr gute Doku mit zuhören. #SkyBuli @TuT_Parody 
https://t.co/iK8OMgEdme"
Positive;RT @crazyearrings: #ww Das reißt den Leser glatt vom Stuhl, der K A T Z von Zipfel ist halt cool: @MatthiasZipfel http://t.co/4JXQGfZmWp  #…
Negative;Meine letzte Nachricht an sein ipad hat er nie gelesen.
Neutral;"RT @heisec: BSI warnt Admins: ""Zahlreiche deutsche Server mit Ebury-Rootkit infiziert"" http://t.co/WDNJYnS2wD #BSI #Rootkit"
Neutral;ConcenTrace® Liquid Minerals - ein natürliches Mineralkonzentrat http://t.co/LkGOwQ3Ibj
Neutral;Eishockey mit Toren gibts bei @SHN_Live / @ServusHN mit München VS Nürnberg und Eishockey der Extraklasse auf @SPORT1 mit Finnland VS Kanada
Positive;Eishockey mit Toren gibts bei @SHN_Live / @ServusHN mit München VS Nürnberg und Eishockey der Extraklasse auf @SPORT1 mit Finnland VS Kanada
Negative;@Tzudemwico schlimm? Oder süchtig?!
Neutral;#DeutscheBahn halbiert Gewinn http://t.co/fdcv222Q2t via @Tagesspiegel_de #DB #Bahn
Positive;Marvel Movie Mania http://t.co/LWeFbMPtKK
Neutral;Geo-Cached http://t.co/6DA9xYSSFw
Positive;@randsturz kann ich auch nicht :D
Negative;"@MinimiiQueen 
Lutsch"
Neutral;#Burgtheater #Wien - Aufstand der #Schauspieler gegen #Intendant #Hartmann http://t.co/SXRAZ6uIIh via @welt
Negative;"RT @Xomsell: @MinimiiQueen 
Lutsch"
Neutral;So viel Eishockey, wie ich in den letzten Tagen geguckt habe, juckts mich richtig, #NHL auf der #PS4 zu zocken, wird aber noch dauern. :(
Positive;"Frühstück und Dinner :-) (@ Finca &amp; Bar Celona) http://t.co/chpsCGWeUy"
Positive;buero macht spass! #stromberg http://t.co/udYXohp9dZ
Neutral;46. Spieltag der #DEL: Krefeld gewinnt Top-Spiel. http://t.co/g8fxkzM0WH #Eishockey
Positive;@Systemsemaphore Doch :-) Richtiger Akku Zug um Zug gegen den falschen Akku wäre beispielsweise eine Möglichkeit dafür.
Neutral;Patchwork-Rudel posted a note for Promille - Weg - 3 (Traditional Cache) at 2/16/2014 (47.8km) http://t.co/FfmoK8bjNV
Positive;"@joerg_whtvr Du Fuchs! ;)"
Positive;"@joerg_whtvr Du Fuchs! ;)"
Neutral;Montagsmotivation² - Wünsche wollen gut überlegt sein - Sie entscheiden über Ihr Wohlbefinden Hurra, da sind... http://t.co/slD9JcwvFn
Negative;„Seltsam langsam und unentschlossen“: Der heutige #Tatort nutzt seine Möglichkeiten nicht. http://t.co/4egoJe2iOC
Neutral;16 Sekunden gespielt. Scorpions schießen das erste Tor.
Positive;16 Sekunden gespielt. Scorpions schießen das erste Tor.
Positive;"""Schellbrett"" #FvTuT #BSCWOB"
Negative;#Rask vs. #TeamCanada ,,, Was für eine enttäuschende Leistung von #Finnland bislang..  #FINvsCAN
Neutral;“@HAZ: „Seltsam langsam und unentschlossen“: Der heutige #Tatort nutzt seine Möglichkeiten nicht. http://t.co/V75LS5mvbq” #tatort schade...
Negative;“@HAZ: „Seltsam langsam und unentschlossen“: Der heutige #Tatort nutzt seine Möglichkeiten nicht. http://t.co/V75LS5mvbq” #tatort schade...
Neutral;"Aktuell: Hohenzollern Sieben -  http://t.co/WH3nk7sVC1 Liebe Freunde, we do it again:
Vernissage in der Hozo am 21.2., 17:00"
Positive;..oh canada.. :) http://t.co/lAi3PFOBFA
Positive;"Der Jugend von Opi´s lustigem Lieblingswort ""Klabusterbeeren"" erzählt. Made our day :-)))"
Positive;Zweite Staffel von House of Cards gerade zu Ende geguckt. Magnificent!
Neutral;RT @heiseonline: Aus für Windows 7 für Privatkunden rückt näher http://t.co/rwEklf4l4a #Windows7 #Microsoft
Positive;@runnertobi Ich glaube schon. :D
Neutral;Finde-Füchse posted a note for Bonus: Sechs Richtige mit Zusatzquak (Unknown Cache) at 2/16/2014 (5.7km) http://t.co/D1atwyaOSz
Negative;Sonntagabends Zugfahren ist voll toll. Nicht.
Neutral;"Lässt sich sehen: 2 Recken Spiele, 2 Siege gesehen. Ich sollte öfter zum Handball ;-)."
Positive;@EsoBuster @loensch Und was sagt @derherrgott dazu? :)
Neutral;Hannover/Region: Frau und Hund vor Feuer gerettet http://t.co/szCPVznw7e
Neutral;Hannover/Region: 14-Jährige wird seit Mittwoch vermisst http://t.co/rvOzIJSgLV
Neutral;HRC #News: 14-Jährige wird seit Mittwoch vermisst: Die 14-jährige Wennigser KGS-Schülerin Chiara Fei... http://t.co/cVRP7p6XOQ #hannover
Negative;@FrauFledermaus ich bin aber ein bisschen zu dumm für absätze und plateau (außer die schuhe von damals aus der tiefen gothic industr. phase)
Positive;"Blumenkohl-Milchreis mit Zimt, ""Zucker"", Gabel und Messer: Muh!: Blumenkohl-Milchreis mit Zimt und ""Zucker""Wen... http://t.co/mO8yZwil6T"
Neutral;@Aimar_HH Für mich hat er von den ganzen Spielen gesprochen.
Neutral;@Aimar_HH Für mich hat er von den ganzen Spielen gesprochen.
Neutral;"Wird immer wieder gefragt, daher nochmal den Link zu ""Haare färben bei Kinderwunsch und Schwangerschaft"" geht das? http://t.co/5lTL1UwJzA"
Positive;@Stephan535 Die Weisheit der fortschreitenden Zeit :)
Neutral;RT @heiseonline: Berliner Datenschutzbeauftragter: Wikipedias Datenschutz ungenügend http://t.co/33xHywe8W9 #Wikimedia #Datenschutz
Neutral;"Am Vortag des Hannover-Marathons 2014 werden Dr. Matthias Marquardt und ich zum Thema der ""Achillesferse des... http://t.co/krlXfiIdjt"
Neutral;RT @onlinevitalshop: Vom Fuße des #Himalaya - #Kristallines #Salz #naturbelassen http://t.co/NgvUKJVGec
Neutral;"Positive Wirkung von L-Carnitin nach akutem Herzinfarkt
 http://t.co/Qf3sMpzndp"
Neutral;@_xtoolx_ er ist nicht bloß irgendein Kommentator, Herrschaftszeiten @TuT_Parody
Positive;@_xtoolx_ er ist nicht bloß irgendein Kommentator, Herrschaftszeiten @TuT_Parody
Neutral;RT @onlinevitalshop: #Protein Plus - nicht nur für Sportler http://t.co/myZ2L9BMvO
Positive;"RT @onlinevitalshop: Positive Wirkung von L-Carnitin nach akutem Herzinfarkt
 http://t.co/Qf3sMpzndp"
Neutral;New post: Video: BMW bewirbt in den USA massiv sein Elektroauto BMW i3 http://t.co/ocHtvWGPy3
Negative;Dieses Jahr habe ich mich zu einer Karnevalsfeier überreden lassen. Suche: Herzkönigin-Kostüm. Finde: Sexy Herzkönigin-Kostüm. Mäh.
Positive;Sensation in #Burgwedel: Axel Düker (SPD) gewinnt die Bürgermeisterwahl gegen Björn Hoppenstedt (CDU). http://t.co/1FgKla0Y6U
Positive;"""ein frecher teufel, donnerwetter"" #SkyBuli #BSCWOB @TuT_Parody"
Positive;Sogar Jugendmedien hat uns bereits entdeckt - seid ihr schon angemeldet? http://t.co/txwRvKFqmN
Positive;Wahnsinn - Axel Düker ist neuer Bürgermeister von Burgwedel! Juhu!
Neutral;Bestellung eines GF einer GmbH ist nicht deshalb nichtig, weil sie im Rahmen einer sog. Firmenbestattung erfolgte.
Neutral;Die Lehren der Finanzkrise http://t.co/2XfAPKTLSj, see more http://t.co/48A0ldU9l5
Neutral;Die Lehren der Finanzkrise http://t.co/2XfAPKTLSj, see more http://t.co/48A0ldU9l5
Neutral;anke.rainer found Kletterpark Eilenriede : Grünschnabel (Unknown Cache) at 2/15/2014 (4.1km) http://t.co/m8HisfMgk0
Neutral;Gruene_Nannys Weltspiegel wurde gerade veröffentlicht! http://t.co/KRxHxweptG Vielen Dank an @promi24
Positive;"RT @flamingowurst: ""Was würdest du sagen, wenn ich dir sagen würde, dass du mir gefällst?""

""Ich würde dir sagen, dass ich mal ganz dringen…"
Positive;@TuT_Parody ein schlawiner #BSCWOB #SkyBuli
Neutral;"Früher dachten wir ja auch: 'Ich denke, also bin ich...'
Heute wissen wir: Geht auch so..."
Positive;@FrauFledermaus ich mag die http://t.co/bKUOS8SFdr und die http://t.co/O17T8F1lr5
Positive;Witzig aber auch stringent ist es, @kirchehoch2 Kursteilnehmer beim Inspirationensuchen in Essen bei @cvjm_emotion zu treffen. #freshX
Negative;Steffen hätte die Chance nutzen sollen und ihr beim Blinde-Kuh-Spielen wenigstens mal ordentlich an die Hupen packen... #sv
Positive;RT @HAZ: Sensation in #Burgwedel: Axel Düker (SPD) gewinnt die Bürgermeisterwahl gegen Björn Hoppenstedt (CDU). http://t.co/1FgKla0Y6U
Positive;Welch eine Überraschung: Axel Düker (SPD) wird neuer Bürgermeister von Burgwedel. Ist doch nichts mit Hoppenstedt-Town!
Negative;Sexy Rotkäppchen, sexy Elfe, sexy Waldmädchen (srsly??!)... Ich kotze gleich.
Negative;@fraulein_julia Vielleicht versuche ich eins in Kindergröße zu finden... Nähen kann ich nämlich kein Stück. :(
Positive;"DKB Handball Bundesliga :: Hannover feiert seine RECKEN : &amp;bdquo;Oh, wie ist das sch�n&amp;ldquo; feiert...  #handball » http://t.co/KGPUwcfMCn"
Neutral;RT @NiniaLaGrande: Thomas Kuban über Freiwild und ihr Statement, unpolitisch zu sein: http://t.co/6nYae4dXBa
Neutral;"#Südafrika: 200 Arbeiter unter der Erde eingeschlossen
http://t.co/bYiZKWSajc"
Neutral;"#Südafrika: 200 Arbeiter unter der Erde eingeschlossen
http://t.co/bYiZKWSajc"
Positive;Sonntag aka HeuteMacheIchMeineNägel :D
Positive;"@peppaloves2cook @sonnenhexer @ol_sen @Teilzeitsuess Sooo anstrengend war es gar nicht. Ich bin nur zu alt für so etwas ;)"
Neutral;Bei #Zahlungsstockung informieren Sie sich beim http://t.co/TZ9A2Cncs7  Keine Rechtsberatung, aber bewährte Konzepte.
Neutral;FRÜHBUCHER – Günstig mit Airberlin und American Airlines zum “Southernmost point in the… http://t.co/0okWd95gPR
Neutral;FRÜHBUCHER – Günstig mit Airberlin und American Airlines zum “Southernmost point in the… http://t.co/0okWd95gPR
Positive;"@fraulein_julia :D! Das kann ich schon! ""Aaaab mit dem Kopf!"""
Neutral;@malech und wohin?
Positive;Hammer ✌️ – Scalpel von @aliceinchains, von #SoundHound http://t.co/6Bpf1rnNgB
Negative;@ol_sen @peppaloves2cook @sonnenhexer @Teilzeitsuess Aber ist man nicht immer so alt wie man sich fühlt? Ich fühle mich bereits ausgestorben
Neutral;RT @HLX1973: Steffen hätte die Chance nutzen sollen und ihr beim Blinde-Kuh-Spielen wenigstens mal ordentlich an die Hupen packen... #sv
Neutral;RT @onlinevitalshop: Die Prozesse im Körper können nur funktionieren, wenn Mineralstoffe im richtigen Verhältnis kontinuierlich zur Verfügu…
Positive;Die Laster, nen Lkwtattoo, aaahhh wahnsinn ich komme #sv
Neutral;Achtung Wichtig: Facebook hat die Reichweite für Fanseiten weiter eingeschränkt. In der Regel sehen noch nicht... http://t.co/R3WlG3p0R8
Negative;"Ich werde scheinbar mit Billig-Baileys abgefüllt. Hab jetzt schon Kopfschmerzen. Ich prangere das an. 

#Prost"
Negative;"Ich werde scheinbar mit Billig-Baileys abgefüllt. Hab jetzt schon Kopfschmerzen. Ich prangere das an. 

#Prost"
Positive;@bommeljogi Surprise, surprise... Ich werde nicht ums Selbermachen herumkommen. Zora ist ne gute Idee!
Positive;Ich hab Spaß mit #ClumsyNinja für iPad! Spiele KOSTENLOS mit! http://t.co/gziq6GbD5n
Positive;@thorstix .. Gratulation zum Tagessieg bei #twtttipp , bereits zum zweiten Mal!! Große Tippkunst!
Neutral;New post: Roadtrip mit dem Elektroauto Tesla Model S - von Norwegen nach Schweden http://t.co/Ad60DwghLI
Positive;Die arme Siggi #sv
Neutral;"Sparen Sie beim Frühlingspaket: Protein Plus, Herzwunder Q10, Allerazym-N und Stevia Streupulver ""Süßen ohne Reue"" http://t.co/9agdBZ38TA"
Neutral;"#Schweizer setzten erste #EU-Länder auf den #Index

http://t.co/ubZGEM9Lv1"
Neutral;"#Anschläge: In #Ägypten kehrt der #Terror gegen #Touristen zurück

http://t.co/ZTHSJ3nOt8"
Positive;"@Stephan535 Dann Gyros. Das wirkt sieht dann immer nicht ganz so ungesund wie Pizza aus. ;D"
Neutral;#Schöne #Haut sieht #sexy aus http://t.co/0qs4h4gBaY
Neutral;Affäre Edathy: Linke und FDP fordern Friedrichs Rücktritt - SPIEGEL ONLINE http://t.co/H09s3hDTiq, see more http://t.co/aJla77K5Iz
Positive;Freut mich, die Bekanntschaft von Gustav Van Walross zu machen! http://t.co/QVPKlhrRJ3 #iPad #iPadGames #GameInsight
Neutral;iPod Classic 80GB schwarz zu verkaufen #ebaymobile http://t.co/S7I9agjBc4
Negative;Reiten, ne mit ner zickigen Frau und er steigt unsanft ab! #sv
Negative;lol...slomka (poln.) = strohhalm #hsv #SkyBuli
Neutral;Mein Golf Training – 30 Übungen für ein effektives Training: Schon seit Längerem spielte ich mit dem Gedanken,... http://t.co/y7NEGDneI7
Positive;Mein Golf Training – 30 Übungen für ein effektives Training: Schon seit Längerem spielte ich mit dem Gedanken,... http://t.co/y7NEGDneI7
Neutral;Schau' mal. Magst Du diese Räume? http://t.co/Ozg5a1O3cl
Positive;Herzlichen Glückwunsch nach Burgwedel. Axel Düker hat es geschafft. Er wird der neue Bürgermeister in Burgwedel.... http://t.co/IisdJb3wR1
Neutral;New post: Mit dem Elektroauto Nissan Leaf am Supercharger von Tesla Motors http://t.co/n70kRKdAfY
Neutral;New post: Mit dem Elektroauto Nissan Leaf am Supercharger von Tesla Motors http://t.co/n70kRKdAfY
Positive;RT @MarcoBrunotte: Wahnsinn - Axel Düker ist neuer Bürgermeister von Burgwedel! Juhu!
Neutral;"""Erik"" ist die Antwort von Sat1 auf RTLs ""Beate"" #sv"
Neutral;Die Autopanne / Trailer 402 (Clogs and Boots): http://t.co/yFAvyXgdUX via @youtube
Neutral;@Tatort Wann kommt denn mal wieder ein Tatort aus Hannover?
Neutral;@Tatort Wann kommt denn mal wieder ein Tatort aus Hannover?
Positive;Wer kann der kann: mit Lederjacke im TV-Studio. #swag #ulistein
Positive;Wer kann der kann: mit Lederjacke im TV-Studio. #swag #ulistein
Neutral;"RT @HLX1973: ""Erik"" ist die Antwort von Sat1 auf RTLs ""Beate"" #sv"
Positive;"Frisch geduscht, eingecremt, frisch bezogenes Bett und Nickelodeon. Kindheitsgefühle &lt;3"
Neutral;Nach dem ersten Drittel liegen unsere Indians im Spiel gegen die Löwen aus Frankfurt mit 0:2 zurück
Negative;Nach dem ersten Drittel liegen unsere Indians im Spiel gegen die Löwen aus Frankfurt mit 0:2 zurück
Neutral;Kleinbagger gerammt: Mann stirbt nach schwerem Verkehrsunfall zwischen #Gehrden und #Benthe. http://t.co/D4yXrkemFO
Positive;Habe übrigens immer noch nicht realisiert, dass ich nach 21 Jahren endlich meinen Vater kenne. #DaddysGirl
Neutral;@rinpaku bei analsexgeräuschen?
Neutral;Haare gewaschen während der Werbung #sv
Neutral;Haare gewaschen während der Werbung #sv
Negative;@Einfach_nur_Lea  nop sorry haha aber ich hätte es dir eh erzählt bevor ich es bei twitter poste
Positive;@Einfach_nur_Lea  nop sorry haha aber ich hätte es dir eh erzählt bevor ich es bei twitter poste
