OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Irrelevante;Bradesco;Banco;;;;;Não se aplica;4,05E+17;false;Tue Nov 26 12:59:46 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Itaú, Bradesco e Banco do Brasil são as marcas mais valiosas do país. (http://t.co/Au1AmgxLfR)  #interbrand #itaú #bradesco #bb;Você sintonizado com o mercado;mundodmarketing;117469;Mundo do Marketing;;;;;;
Irrelevante;Bradesco;Banco;;;;Brasil;Masculino;4,05E+17;false;Tue Nov 26 18:04:49 +0000 2013;web;0;0;#Bradesco se adianta e será 1º banco com #app para o #GoogleGlass ? http://t.co/fBL6n0cCF6 http://t.co/s6f4SVVPzd;Novos Negócios na Agência Digital Look'n Feel;HoracioFialho;540;Horácio Fialho;Brazil;;;;;
Irrelevante;Bradesco;Banco;;;São Paulo;Brasil;Não se aplica;4,06E+17;false;Fri Nov 29 12:59:52 +0000 2013;"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>";0;0;A vida fica melhor c/ benefícios exclusivos. Peça um Cartão American Express® e aproveite! http://t.co/w5Ev50Tob6;Este é mais um canal pra você acompanhar nossas novidades e saber mais sobre nossos produtos e serviços. Siga com a gente!;Bradesco;50623;Banco Bradesco;Brasil;;;;;
Irrelevante;Bradesco;Banco;;;São Paulo;Brasil;Não se aplica;4,07E+17;;Sat Nov 30 16:10:09 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;"Não deixe de conferir o valor da compra antes de digitar a sua senha. #segurança ;)";Este é mais um canal pra você acompanhar nossas novidades e saber mais sobre nossos produtos e serviços. Siga com a gente!;Bradesco;50817;Banco Bradesco;Brasil;;;;;
Irrelevante;Bradesco;Banco;;;;;Não se aplica;4,07E+17;false;Sat Nov 30 17:15:32 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Árvore de Natal da #Bradesco Seguros inaugura hoje.   http://t.co/86YFWogQdu;Promoview atualiza diariamente TUDO sobre Marketing Promocional no Brasil e no Mundo!;Promoview;8110;Tudo sobre promo;+55 41 32052139;;;;;
Irrelevante;Bradesco;Banco;;;;;Não se aplica;4,07E+17;false;Sat Nov 30 17:50:32 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Árvore de Natal da #Bradesco Seguros inaugura hoje. http://t.co/vSkU3I08dZ;Promoview atualiza diariamente TUDO sobre Marketing Promocional no Brasil e no Mundo!;Promoview;8110;Tudo sobre promo;+55 41 32052139;;;;;
Irrelevante;Bradesco;Banco;;;;;Não informado;4,07E+17;false;Sun Dec 01 16:16:12 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;#BoaTarde #Sol #Domingo #Almoço #DiasDavila #Bradesco http://t.co/Wjq8zsbG4a;Me dou bem com os Inocentes, Mais com os cuLpados Me divirto Mais.. @DawLeone - http://www.facebook.com/darllan6?ref=tn_tnmn;DawLeone;310;Daw Leone;;;;;;
Irrelevante;Bradesco;;;;;Brasil;Não se aplica;4,11E+17;;Wed Dec 11 20:06:56 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;@fabiaof1 \o/ #vaiLanús!;Trabalhamos dia e noite para atender você, onde estiver e quando precisar. Use esse canal para interagir conosco e conte com a presença do Bradesco.;AloBradesco;24937;Alô Bradesco;Brasil;;;;;
Irrelevante;Bradesco;;;;São Paulo;Brasil;Não se aplica;4,11E+17;;Thu Dec 12 18:30:21 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;Saiu de casa e esqueceu o cartão? Sem problemas! C/ a Biometria vc pode sacar usando a palma da mão! :D;Este é mais um canal pra você acompanhar nossas novidades e saber mais sobre nossos produtos e serviços. Siga com a gente!;Bradesco;52778;Banco Bradesco;Brasil;;;;;
Irrelevante;Bradesco;;;;;Brasil;Não se aplica;4,13E+17;;Mon Dec 16 13:15:39 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;@isabakir Bom dia! O que aconteceu?;Trabalhamos dia e noite para atender você, onde estiver e quando precisar. Use esse canal para interagir conosco e conte com a presença do Bradesco.;AloBradesco;25360;Alô Bradesco;Brasil;;;;;
Irrelevante;Bradesco;;;;;;Não se aplica;4,13E+17;false;Mon Dec 16 14:05:33 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;#Bradesco Seguros inaugura o Ciclo Sampa. http://t.co/BFupxbG6yp;Promoview atualiza diariamente TUDO sobre Marketing Promocional no Brasil e no Mundo!;Promoview;8113;Tudo sobre promo;+55 41 32052139;;;;;
Irrelevante;Bradesco;;;;;;Não se aplica;4,13E+17;false;Mon Dec 16 15:21:19 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Bradesco Seguros estimula vida saudável com serviço de aluguel de bikes em São Paulo. (http://t.co/P2C4x6h8y2)  #bradesco #bicicletas...;Você sintonizado com o mercado;mundodmarketing;118355;Mundo do Marketing;;;;;;
Irrelevante;Bradesco;;;;;;Não se aplica;4,13E+17;false;Mon Dec 16 17:03:51 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;#Bradesco Seguros inaugura o Ciclo Sampa. http://t.co/IvvQPJbW02;Promoview atualiza diariamente TUDO sobre Marketing Promocional no Brasil e no Mundo!;Promoview;8113;Tudo sobre promo;+55 41 32052139;;;;;
Irrelevante;Bradesco;;;;Rio de Janeiro;Brasil;Feminino;4,13E+17;;Mon Dec 16 18:14:27 +0000 2013;web;0;0;@aloPSeca @LeiSecaRJ @AloBradesco @FabiGomesRJ @FEBRABAN @GovRJ Meu comprovante esta guardado....O @SacSantander_br FAZ PROPAGANDA ENGANOSA;A arte é a minha vida! O taro minha profissão!;bruxinhabeth;1987;Predadora!;Rio de Janeiro;;;;;
Irrelevante;Bradesco;;;;;;Não se aplica;4,13E+17;false;Mon Dec 16 20:02:56 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;#Bradesco Seguros inaugura o Ciclo Sampa. http://t.co/NyBqh7ElML;Promoview atualiza diariamente TUDO sobre Marketing Promocional no Brasil e no Mundo!;Promoview;8115;Tudo sobre promo;+55 41 32052139;;;;;
Irrelevante;Bradesco;;;;São Paulo;Brasil;Não se aplica;4,13E+17;false;Mon Dec 16 22:30:21 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;Em 2014 queremos que todo mundo tenha o que quiser! O que vc mais quer para 2014? #QueroQueTodoMundoTenha http://t.co/zUZU0294mQ;Este é mais um canal pra você acompanhar nossas novidades e saber mais sobre nossos produtos e serviços. Siga com a gente!;Bradesco;53371;Banco Bradesco;Brasil;;;;;
Irrelevante;Bradesco;Banco;Sim;;;;Não se aplica;4,13E+17;false;Tue Dec 17 00:03:08 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;#Bradesco Seguros inaugura o Ciclo Sampa. http://t.co/DNglnYSftL;Promoview atualiza diariamente TUDO sobre Marketing Promocional no Brasil e no Mundo!;Promoview;8116;Tudo sobre promo;+55 41 32052139;;;;;
Irrelevante;Bradesco;Banco;Sim;;São Paulo;Brasil;Não se aplica;4,13E+17;false;Tue Dec 17 17:11:40 +0000 2013;"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>";0;0;#QueroQueTodoMundoTenha dentes que não sujam http://t.co/4K3HG6kIc9 https://t.co/5wlkdxAyW8;Este é mais um canal pra você acompanhar nossas novidades e saber mais sobre nossos produtos e serviços. Siga com a gente!;Bradesco;53480;Banco Bradesco;Brasil;;;;;
Irrelevante;Bradesco;Banco;Sim;;;Brasil;Não se aplica;4,13E+17;false;Wed Dec 18 18:15:49 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;O novo Guia de Aparelhos da #TIM mostra de um jeito simples e fácil todas as funcionalidades do seu celular. Acesse: http://t.co/A6mRlJc7JT;Perfil oficial TIM. Aqui vc encontra promoções, lançamentos e concursos. P/ dúvidas e outras informações fale c/ https://twitter.com/TIM_AJUDA.;TIMBrasil;309450;TIM BRASIL;Brasil;;;;;
Irrelevante;Bradesco;Banco;Sim;;;Brasil;Não se aplica;4,14E+17;false;Thu Dec 19 16:26:14 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Herdeira do @Bradesco sofre nova derrota em processo bilionário contra o banco http://t.co/gU0exhcIAd;Notícias e destaques sobre economia, esporte, música, celebridades, tecnologia, moda e muito mais.;iG;74674;iG ;Brasil;;;;;
Positivo;Caixa;Propaganda;True;Campo Grande;Mato Grosso do Sul;Brasil;Masculino;3,91E+17;;Fri Oct 18 11:58:56 +0000 2013;web;0;0;"#FF @ImprensaCAIXA =&gt; Agenda #cultural pelo país e notícias da @CAIXA";#Acessibilidade #CubaSí #Cultura #DemocraciaNaMídia #InclusãoSocial #Lula #PolíticasPúblicas @BrasilSeMiseria @dilmabr @TVBrasil Orgulho de ser brasileiro!;silaslimams;1721;Silas Lima;Campo Grande (MS), Brasil ;;;;;
Positivo;Caixa;Propaganda;False;Belo Horizonte;Minas Gerais;Brasil;Masculino;3,91E+17;false;Fri Oct 18 12:27:55 +0000 2013;web;0;0;"@Caixa estuda prorrogar dívida da OSX http://t.co/bTXKtHKAe9 Da série ""o meu, o seu, o nosso""...";Economista e ex-professor de Economia. Ou, sei lá, ex-economista e atual professor de Economia (sem cátedra).;roneymau;1968;Roney Maurício;Belo Horizonte;;;;;
Positivo;Caixa;Propaganda;True;;;Portugal;Masculino;3,93E+17;;Thu Oct 24 10:44:02 +0000 2013;web;0;0;Que se lixem os anéis, venha o capital..! #caixa #pt;Blogger, Photographer & Post-production as a hobby. Italian cityzen. #Democracy;franki_kuka;1602;Franki;Portugal;;;;;
Positivo;Caixa;Moradia popular;True;;;Brasil;Não se aplica;3,95E+17;false;Mon Oct 28 21:45:08 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;Construção beneficia famílias com renda até R$ 1,6 mil. http://t.co/uCoTukQVGS #MinhaCasaMinhaVida @CAIXA @ImprensaCaixa;Canal com notícias em tempo real, prestação de serviços e convergência de conteúdos do Governo Federal.;portalbrasil;211606;Portal Brasil;Brasil;;;;;
Positivo;Caixa;Banco;;Brasília;Distrito Federal;Brasil;Não se aplica;3,97E+17;false;Mon Nov 04 14:23:55 +0000 2013;web;0;0;"#BolsaPódio @aldorebelo:""A @CAIXA é uma grande parceira do esporte brasileiro e uma presença importante p/ ginástica"" http://t.co/fJRIGXwzAw";Perfil oficial do Ministério do Esporte. Nossa missão é desenvolver políticas públicas para garantir o acesso da população brasileira à prática desportiva.;minesporte;25434;MinistériodoEsporte;Brasília;;;;;
Positivo;Caixa;Banco;;Campo Grande;Mato Grosso do Sul;Brasil;Masculino;4,01E+17;false;Fri Nov 15 22:53:18 +0000 2013;"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>";0;0;#BrasilSemMiséria já saiu! http://t.co/Y4vcn8HznC Graças a @CAIXA;#Acessibilidade #CubaSí #Cultura #DemocraciaNaMídia #InclusãoSocial #Lula #PolíticasPúblicas @BrasilSeMiseria @dilmabr @TVBrasil Orgulho de ser brasileiro!;silaslimams;1761;Silas Lima;Campo Grande (MS), Brasil ;;;;;
Positivo;Claro;Promoções;;;;;Masculino;3,86E+17;;Fri Oct 04 19:27:55 +0000 2013;web;0;0;@ClaroBrasil @ClaroRonaldo Muito obrigado !!! a promoção do twitter foi a melhor coisa que vocês poderiam inventar ...;"Š????: ¹5 - ?5 - ¹997, milkshake, beach, sun, 
music,  cold, @OfficialAdele , parties, travel, London, Disney, Allstar, Movie, Daydreamers etc e tal.";gustavo_hmp;2572;Gustavo Menezes;Terra do Não... é da sua conta;;;;;
Positivo;Claro;;Sim;;;Brasil;Masculino;3,88E+17;true;Tue Oct 08 12:19:47 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Mas um dia de trabalho !!! ?????? #bomdia #trabalho #mywork #work #clarobrasil #mylife #lifeisbutadream… http://t.co/TGBNg1SZhu;I'm #BeyHive ,20 anos, Geminiano, Fã da @Beyonce , Carioca e Apaixonado pela a Vida :) Sou um pouco de todos que passaram por mim.;Ramondsalves;946;Ramon Alves Knowles;Brasil;BR;Brasil;Campina Grande, Paraíba;city;Campina Grande
Positivo;Claro;;Sim;;São Paulo;Brasil;Masculino;3,90E+17;false;Tue Oct 15 17:30:37 +0000 2013;web;0;0;"FINALMENTE CONSEGUI A PORTABILIDADE - QUASE SEM ESFORÇO. OBRIGADO, @ClaroBlog! &lt;3 &lt;3 &lt;3 http://t.co/gMtjTMezlF";Jornalista e repórter no @g1. Escrevo para o @g1planbizarro e vivo dando pitaco em outros mundos, incluindo tecnologia. Um bizarrinho 2.0.;Cauefabiano;7652;Cauê Fabiano;São Paulo;;;;;
Positivo;Claro;;Sim;;;Brasil;Masculino;3,90E+17;true;Wed Oct 16 12:33:11 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Novo dia, Novas metas, novos desafios... Hora de Produzir!!! ???????????? #bomdia #mywork #clarobrasil… http://t.co/vVwk8hhv65;I'm #BeyHive ,20 anos, Geminiano, Fã da @Beyonce , Carioca e Apaixonado pela a Vida :) Sou um pouco de todos que passaram por mim.;Ramondsalves;942;Ramon Alves Knowles;Brasil;BR;Brasil;Campina Grande, Paraíba;city;Campina Grande
Positivo;Claro;Propaganda;True;;;Brasil;Masculino;3,91E+17;true;Fri Oct 18 11:23:34 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Bom dia Hoje é dia de Ação Externa!!! Simbora produzir... ?????????????????? #bomdia #clarobrasil #vempraclaro… http://t.co/nQ9Ddf0XxA;I'm #BeyHive ,20 anos, Geminiano, Fã da @Beyonce , Carioca e Apaixonado pela a Vida :) Sou um pouco de todos que passaram por mim.;Ramondsalves;941;Ramon Alves Knowles;Brasil;BR;Brasil;Campina Grande, Paraíba;city;Campina Grande
Positivo;Claro;Propaganda;True;;;Brasil;Masculino;3,91E+17;true;Fri Oct 18 13:58:58 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Ação Externa !!! ????????????? #clarobrasil #sejoga #vempraclaro #trabalho #mywork #love #equipeplanet… http://t.co/E5Zbv1jAYV;I'm #BeyHive ,20 anos, Geminiano, Fã da @Beyonce , Carioca e Apaixonado pela a Vida :) Sou um pouco de todos que passaram por mim.;Ramondsalves;941;Ramon Alves Knowles;Brasil;BR;Brasil;Lagoa Seca, Paraíba;city;Lagoa Seca
Positivo;Claro;Agradecimento;True;;;Brasil;Feminino;3,95E+17;;Tue Oct 29 11:12:57 +0000 2013;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";0;0;obgrigada @claro pelo tt mobile de graça \o/;thanks 4 staying katy perry;_sweetkitten;2462;tia mari;(fan account) ;;;;;
Positivo;Claro;Telefonia;True;Paudalho;Pernambuco;Brasil;Masculino;3,96E+17;;Wed Oct 30 15:24:37 +0000 2013;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";0;0;Muito obrigado @ClaroBlog pelo presente de 200 torpedos;;RenatoSAN2011;1775;Renatosan2011;Guadalajara;;;;;
Positivo;Claro;Telefonia;True;Paudalho;Pernambuco;Brasil;Masculino;3,96E+17;;Wed Oct 30 15:27:34 +0000 2013;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";0;0;@ClaroBlog Sou cliente da Claro a 6 anos e meio e nunca tive sérios problemas, ja em uma concorrente foram 3 meses de tortura!;;RenatoSAN2011;1775;Renatosan2011;Guadalajara;;;;;
Positivo;Claro;Telefonia e internet;;São Paulo;São Paulo;Brasil;Masculino;3,98E+17;;Tue Nov 05 15:56:01 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Opa, curti, parece que acesso ao facebook pela claro está de grátis. #ClaroBrasil #ClaroRonaldo #Chupa3g  @claroronaldo @ClaroBrasil;"Acessem: 

https://www.facebook.com/defendaoseudinheiro";vilmar2707;37;Vilmar B. de O.;São Paulo/SP;;;;;
Positivo;Claro;Telefonia e internet;;Santos;São Paulo;Brasil;Masculino;3,98E+17;false;Tue Nov 05 18:27:38 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;É por isso que as vezes eu gosto da #Claro! http://t.co/uTI4cqvriq;Meu segundo nome é sono e o terceiro é dúvida!;Vini_Ramos14;1515;Vinícius Ramos ®;Santos - SP;;;;;
Positivo;Claro;Telefonia e internet;;;;;Não informado;3,98E+17;;Tue Nov 05 21:05:41 +0000 2013;web;0;0;Jênia @ClaroBrasil;I may look 18, but I am 26, I swear!;stripolias;529;gabrielices;;;;;;
Positivo;Claro;Telefonia e internet;;;São Paulo;Brasil;Feminino;3,98E+17;;Tue Nov 05 21:53:27 +0000 2013;web;0;0;Facebook e Twitter grátis até pra pós pago! Hehe! Aí sim @ClaroBlog;Tatiana. Filha, tia, amiga. Fiel. Hipertensa. Tripulante de navio. Adoro vinho, ovo frito, farofa e paçoca amor. Doadora voluntária de sangue (O+) e de órgãos.;tatitocamilk;118;Tatiana Leite;São Paulo/Brazil;;;;;
Positivo;Claro;Telefonia e internet;;Brasília;Distrito Federal;Brasil;Feminino;3,98E+17;;Wed Nov 06 09:36:06 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Obrigada @claro;Não aconselharia nem um cachorro a me seguir na rua;kissed_girls;653;Pseudoruiva;Brasília;;;;;
Positivo;Claro;Telefonia e internet;;Guaratinguetá;São Paulo;Brasil;Feminino;4,01E+17;;Wed Nov 13 18:28:01 +0000 2013;web;0;0;Problema resolvido, obrigada @ClaroBrasil  o/ já posso respirar melhor agora kkkk;Vai! E se der medo, vai com medo mesmo.;jehfagundes;505;Jéssica Fagundes;Guaratinguetá - SP;;;;;
Positivo;Claro;Telefonia e Internet;;Recife;Pernambuco;Brasil;Masculino;4,03E+17;;Wed Nov 20 01:48:09 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Essa 3G da @claro é uma beleza.;BIÓ, EDU, COO PED, PER E AUD AMB (ass que ent a mon).;ROZZENNO;179;ROZZENNO ?;RECIFE//BRASIL;;;;;
Positivo;Claro;Telefonia e Internet;;;;Brasil;Masculino;4,03E+17;true;Wed Nov 20 13:25:51 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Hoje é dia de ser Feliz... ????????????? #bomdia #trabalho #clarobrasil #foco #força #fe… http://t.co/BE8YalDtMl;I'm #BeyHive ,20 anos, Geminiano, Fã da @Beyonce , Carioca e Apaixonado pela a Vida :) Sou um pouco de todos que passaram por mim.;Ramondsalves;937;Ramon Alves Knowles;Brasil;BR;Brasil;Campina Grande, Paraíba;city;Campina Grande
Positivo;Claro;Telefonia e Internet;;Belo Horizonte;Minas Gerais;Brasil;Não informado;4,03E+17;false;Wed Nov 20 14:36:21 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;"E a #Claro (@ClaroRonaldo) dando show de respeito ao cliente! Parabéns!! 
http://t.co/JgsuexDo81";Please allow me to introduce myself / Im a man of wealth and taste / Ive been around for a long, long year...;brenissimo;463;Brenissimo;Belo horizonte, MG.;;;;;
Positivo;Claro;Telefonia e Internet;;Guararema;São Paulo;Brasil;Não se aplica;4,04E+17;;Thu Nov 21 13:50:34 +0000 2013;"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>";0;0;Obrigado, @claroronaldo @clarobrasil, finalmente eu consegui fazer meu modem funcionar depois de UM ANO usando a @timbrasil.;I'm going all Django Unchained on that motherf*cker!!;Castrezana;8949;Cretino;Guararema, SP, Brazil;;;;;
Positivo;Claro;Telefonia e Internet;;;;;Masculino;4,04E+17;;Fri Nov 22 20:25:52 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Gente eu aqui passado com a velocidade do 4G do iPhone 5S da #Claro (Perfeito);Luiz Halan não merece a morte. Tenho que ficar pra semente, pois a humanidade me merece !!! Somos pessoas extraordinárias, vivendo vidas ordinárias !!!!!!!!;LuizHalan;86975;Luiz Halan ?;iMac: ? 0.000000,0.000000;;;;;
Positivo;Claro;Telefonia e Internet;;;Rio de Janeiro;Brasil;Feminino;4,05E+17;;Tue Nov 26 16:18:00 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@Gusbelli @claro eu uso e não tenho problemas aqui no Rio.;;danicarolp;144;Daniela Pereira;Rio de Janeiro;;;;;
Positivo;Claro;Telefonia e Internet;;Florianópolis;Santa Catarina;Brasil;Masculino;4,05E+17;;Tue Nov 26 16:18:55 +0000 2013;web;0;0;@danicarolp @claro eles estão com um pacotes combos com a @NEToficial que parecem interessantes;Viagens, Floripa, e também Odontologia!!!!;Gusbelli;1030;Gustavo Belli;Florianópolis/BRAZIL;;;;;
Positivo;Claro;Telefonia e Internet;;;;Brasil;Masculino;4,06E+17;;Thu Nov 28 20:53:17 +0000 2013;"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>";0;0;obrigado…mas poxa… RT @ClaroBlog: Olá, Neto. Pode ficar tranquilo que o acesso será liberado em dezembro. Conte com a gente se precisar.;There are two things that I have always observed to be in accord: supercelestial thought and subterranean conduct.  - Montaigne;Neto;165400;Neto;;;;;;
